update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,reshaped_return_mean,reshaped_return_std,reshaped_return_min,reshaped_return_max,reshaped_return_bonus_mean,reshaped_return_bonus_std,reshaped_return_bonus_min,reshaped_return_bonus_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
688,13782,1761280,72.89224298569661,24277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9317915230989455,0.01778290783986449,0.00791102966759354,0.0002898493406974012,-0.011261959560215473,0.007417479297146201
689,13802,1763840,72.09805528359152,24312,0.0028808594215661287,0.02286611277480409,0.0,0.18437500298023224,0.015625,0.0576171875,0.457322248103938,0.0,3.6875,0.0,0.0,0.0,0.0,127.8125,1.4882351124738322,116.0,128.0,1.932780984044075,0.022224507620558144,-0.028859114553779364,0.09069382591551403,-0.002840010914951563,0.07268508244305849
690,13817,1766400,71.0974853632752,24348,0.014794922200962901,0.07356788104379423,0.0,0.514843761920929,0.046875,0.2958984375,1.4713575875121554,0.0,10.296875,0.0,0.0,0.0,0.0,126.5625,7.839951769622055,69.0,128.0,1.933399271965027,0.06978234322741628,-0.13473112164065243,0.8989092184347101,0.29538948461413383,0.23845846578478813
691,13831,1768960,72.26237495443398,24384,0.014794922200962901,0.07356788104379425,0.0,0.514843761920929,0.046875,0.2958984375,1.4713575875121554,0.0,10.296875,0.0,0.0,0.0,0.0,126.5625,7.839951769622055,69.0,128.0,1.9312504082918167,0.12165388651192188,0.019675742485560477,0.004667788336519152,0.0026971325278282166,0.09970985352993011
692,13865,1771520,72.48942461537628,24419,0.011914062779396772,0.07041320535139776,0.0,0.514843761920929,0.03125,0.23828125,1.408264074183787,0.0,10.296875,0.0,0.0,0.0,0.0,126.75,7.727790758036866,69.0,128.0,1.930940881371498,0.10611709021031857,0.037564907665364446,0.0032800313536426986,0.01989551540464163,0.04595610313117504
693,13878,1774080,72.3841468835214,24454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9313812732696534,0.08109296821057796,0.023764829896390435,0.0012469685985706746,0.005074502434581518,0.013041277881711721
694,13893,1776640,72.51625668144888,24490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9315583527088167,0.06207736367359758,0.02011811500415206,0.0011731337435776368,0.0013890989357605577,0.01483875373378396
695,13922,1779200,70.4553869975734,24526,0.0123291015625,0.09785920986969861,0.0,0.7890625,0.015625,0.24658203125,1.957184197393972,0.0,15.78125,0.0,0.0,0.0,0.0,126.46875,12.153920085202962,30.0,128.0,1.929770764708519,0.07752560842782259,-0.12821491353679448,1.7006440027209464,0.7028094477427658,0.27457986399531364
696,13939,1781760,70.09019742008275,24562,0.0123291015625,0.09785920986969861,0.0,0.7890625,0.015625,0.24658203125,1.957184197393972,0.0,15.78125,0.0,0.0,0.0,0.0,126.46875,12.153920085202962,30.0,128.0,1.9233718037605285,0.11062173452228308,0.01954734339378774,0.0033009810955263673,0.0019641165854409337,0.07151319831609726
697,13955,1784320,72.23913328634329,24598,0.0123291015625,0.09785920986969861,0.0,0.7890625,0.015625,0.24658203125,1.957184197393972,0.0,15.78125,0.0,0.0,0.0,0.0,126.46875,12.153920085202962,30.0,128.0,1.9225831180810928,0.10291659887880086,0.02789877480827272,0.0020826889391173608,0.009714288171380758,0.03613917715847492
698,13982,1786880,72.16709395400487,24633,0.0123291015625,0.09785920986969861,0.0,0.7890625,0.015625,0.24658203125,1.957184197393972,0.0,15.78125,0.0,0.0,0.0,0.0,126.46875,12.153920085202962,30.0,128.0,1.9226619631052018,0.08535958882421255,0.033099760254845026,0.0021059038379462438,0.01492609502747655,0.029612116515636444
699,14000,1789440,72.51192072976309,24669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9243178457021712,0.06841143984347582,0.020983851840719582,0.0012033351711579598,0.0023423410020768642,0.013184967916458845
700,14016,1792000,72.09363511384717,24704,0.00738525390625,0.05861863561501748,0.0,0.47265625,0.015625,0.147705078125,1.1723727123003496,0.0,9.453125,0.0,0.0,0.0,0.0,127.171875,6.573038413426092,75.0,128.0,1.9235784411430359,0.06966820526868106,-0.04750349450623617,0.4559454708942212,0.16123344306834042,0.11348696891218424
701,14043,1794560,72.3641468967716,24739,0.00738525390625,0.05861863561501748,0.0,0.47265625,0.015625,0.147705078125,1.1723727123003496,0.0,9.453125,0.0,0.0,0.0,0.0,127.171875,6.573038413426092,75.0,128.0,1.921877884864807,0.07860887926071883,0.0254120871424675,0.002727474446874112,0.0075570454355329275,0.05171777680516243
702,14062,1797120,72.29102488326855,24775,0.00738525390625,0.05861863561501748,0.0,0.47265625,0.015625,0.147705078125,1.1723727123003496,0.0,9.453125,0.0,0.0,0.0,0.0,127.171875,6.573038413426092,75.0,128.0,1.9218471229076384,0.0653046801686287,0.019921018602326514,0.0012016789143672211,0.0013033871509833261,0.019847771152853966
703,14078,1799680,72.43797750736279,24810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9237002968788146,0.05027831150218845,0.01745614188257605,0.0008709230496606324,-0.0013453994179144502,0.013521387707442045
704,14103,1802240,72.55699262554506,24846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9256926238536836,0.03678813860751688,0.017572837811894716,0.0007815195684088394,-0.0012933281832374632,0.014263387769460678
705,14123,1804800,72.52414979705512,24881,0.00408935546875,0.0324582527785634,0.0,0.26171875,0.015625,0.081787109375,0.6491650555712679,0.0,5.234375,0.0,0.0,0.0,0.0,127.640625,2.8524506322415117,105.0,128.0,1.9255429297685622,0.03147308891639113,0.00678646246669814,0.011384961471776478,-0.006776486523449421,0.009596344316378236
706,14139,1807360,72.54008673408072,24916,0.00408935546875,0.0324582527785634,0.0,0.26171875,0.015625,0.081787109375,0.6491650555712679,0.0,5.234375,0.0,0.0,0.0,0.0,127.640625,2.8524506322415117,105.0,128.0,1.9261543482542038,0.025900155073031783,0.007136285630986094,0.00037050200317025885,-0.011940006166696548,0.005966532742604613
707,14152,1809920,72.37865429884958,24952,0.00408935546875,0.0324582527785634,0.0,0.26171875,0.015625,0.081787109375,0.6491650555712679,0.0,5.234375,0.0,0.0,0.0,0.0,127.640625,2.8524506322415117,105.0,128.0,1.9262170195579529,0.02182703176513314,0.006712348957080394,0.0003427452036703471,-0.012378449086099863,0.0059646908193826675
708,14186,1812480,71.8122600348725,24987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9278124421834946,0.01524521152023226,0.006211249547777698,0.0003522148046613438,-0.012890767306089401,0.0060817396733909845
709,14199,1815040,72.08477171940109,25023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.929325145483017,0.010166600358206778,0.0025700162834255023,0.0001871419710369082,-0.016629663296043873,0.004295421647839248
710,14216,1817600,72.44941072995987,25058,0.00408935546875,0.0324582527785634,0.0,0.26171875,0.015625,0.081787109375,0.6491650555712679,0.0,5.234375,0.0,0.0,0.0,0.0,127.640625,2.8524506322415117,105.0,128.0,1.9296447455883028,0.02071983818896115,-0.0396496682347788,0.175467658542766,0.028787714429199696,0.06811068765819073
711,14242,1820160,72.48621097557401,25093,0.00408935546875,0.0324582527785634,0.0,0.26171875,0.015625,0.081787109375,0.6491650555712679,0.0,5.234375,0.0,0.0,0.0,0.0,127.640625,2.8524506322415117,105.0,128.0,1.930356961488724,0.032659396855160595,0.007934047008166089,0.0005886858038138599,-0.011075178626924753,0.029349997639656067
712,14259,1822720,72.48298245249745,25129,0.007739257765933871,0.04316201159207694,0.0,0.26171875,0.03125,0.15478515625,0.8632402367148843,0.0,5.234375,0.0,0.0,0.0,0.0,127.34375,3.6709107776545045,105.0,128.0,1.9310979306697846,0.03809343548491598,-0.023847329802811144,0.11663528607605259,0.015159336384385824,0.06507817376405
713,14277,1825280,72.33239150397166,25164,0.0036499022971838713,0.028970201364095664,0.0,0.23359374701976776,0.015625,0.072998046875,0.5794040346740571,0.0,4.671875,0.0,0.0,0.0,0.0,127.703125,2.356372261416901,109.0,128.0,1.9319086551666258,0.04309206530451774,0.011854390474036337,0.0005905595106014516,-0.007169415010139346,0.025466524064540863
714,14303,1827840,72.39751026993895,25199,0.0036499022971838713,0.02897020136409566,0.0,0.23359374701976776,0.015625,0.072998046875,0.5794040346740571,0.0,4.671875,0.0,0.0,0.0,0.0,127.703125,2.356372261416901,109.0,128.0,1.932103544473648,0.03681810311973095,0.013389975856989622,0.0004560543235129444,-0.00570303201675415,0.014623366761952639
715,14321,1830400,72.47524016013806,25235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9314135909080505,0.03172746519558131,0.008592082513496281,0.00018834841721400154,-0.010627879295498133,0.005456031300127506
716,14337,1832960,72.44676422792752,25270,0.0057373046875,0.045538444196790435,0.0,0.3671875,0.015625,0.11474609375,0.9107688839358088,0.0,7.34375,0.0,0.0,0.0,0.0,127.40625,4.712744522833802,90.0,128.0,1.9312715232372284,0.04257014077156782,-0.06616922606481239,0.39129245173098753,0.11016428470611572,0.125789575278759
717,14364,1835520,72.82135968235796,25305,0.0057373046875,0.045538444196790435,0.0,0.3671875,0.015625,0.11474609375,0.9107688839358088,0.0,7.34375,0.0,0.0,0.0,0.0,127.40625,4.712744522833802,90.0,128.0,1.9315359383821487,0.056320615019649266,0.016767726349644366,0.0014688807495986111,-0.001813192036934197,0.044259876012802124
718,14383,1838080,72.48963407217379,25341,0.0057373046875,0.045538444196790435,0.0,0.3671875,0.015625,0.11474609375,0.9107688839358088,0.0,7.34375,0.0,0.0,0.0,0.0,127.40625,4.712744522833802,90.0,128.0,1.930384323000908,0.05112969940528274,0.015270200418308377,0.0007474189696949907,-0.0036599329905584455,0.0199001282453537
719,14398,1840640,72.47284760044506,25376,0.0057373046875,0.045538444196790435,0.0,0.3671875,0.015625,0.11474609375,0.9107688839358088,0.0,7.34375,0.0,0.0,0.0,0.0,127.40625,4.712744522833802,90.0,128.0,1.9305174827575684,0.04414044413715601,0.011302312521729618,0.00026903042380581614,-0.007868346059694886,0.0092380593996495
720,14423,1843200,72.41469406526394,25411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.930173325538635,0.03490497879683971,0.016316099255345762,0.0006549752775754314,-0.0026581456186249852,0.017011598218232393
721,14443,1845760,72.3640674028082,25447,0.0025512694846838713,0.020250073751944306,0.0,0.16328124701976776,0.015625,0.051025390625,0.40500148243102985,0.0,3.265625,0.0,0.0,0.0,0.0,127.859375,1.1161763343553741,119.0,128.0,1.9324131190776823,0.03088994021527469,-0.0119877097196877,0.052528512521530506,-0.005047584534622729,0.03864978952333331
722,14459,1848320,72.18948166468337,25482,0.0025512694846838713,0.020250073751944306,0.0,0.16328124701976776,0.015625,0.051025390625,0.40500148243102985,0.0,3.265625,0.0,0.0,0.0,0.0,127.859375,1.1161763343553741,119.0,128.0,1.9336486548185348,0.030069790594279763,0.0076104654173832385,0.0002704082551645115,-0.011590816080570221,0.012748426757752895
723,14475,1850880,72.55789576269879,25517,0.005322265671566129,0.02965917771277141,0.0,0.17734375596046448,0.03125,0.1064453125,0.5931835484122377,0.0,3.546875,0.0,0.0,0.0,0.0,127.6875,1.7488835724541527,117.0,128.0,1.9345550686120987,0.038002155162394045,-0.02931622489122674,0.09299102227450931,-0.0021662639919668436,0.05766856484115124
724,14506,1853440,72.39450489599253,25553,0.0027709961868822575,0.021994100383196144,0.0,0.17734375596046448,0.015625,0.055419921875,0.4398819928796353,0.0,3.546875,0.0,0.0,0.0,0.0,127.828125,1.3642155197676795,117.0,128.0,1.9342171519994735,0.04303720155730843,0.014066899940371514,0.0006350234601995908,-0.004957759520038962,0.026531537994742393
725,14519,1856000,72.0583000277726,25588,0.0027709961868822575,0.021994100383196144,0.0,0.17734375596046448,0.015625,0.055419921875,0.4398819928796353,0.0,3.546875,0.0,0.0,0.0,0.0,127.828125,1.3642155197676795,117.0,128.0,1.9334147691726684,0.03891026536002755,0.010661738528870045,0.0002749172377662035,-0.008534949738532305,0.01114873168990016
726,14537,1858560,72.43976028952648,25624,0.0027709961868822575,0.021994100383196144,0.0,0.17734375596046448,0.015625,0.055419921875,0.4398819928796353,0.0,3.546875,0.0,0.0,0.0,0.0,127.828125,1.3642155197676795,117.0,128.0,1.9333599746227264,0.03377700606361031,0.008717088645789772,0.00026744812093966176,-0.010482787154614925,0.00766367744654417
727,14563,1861120,72.41542370504422,25659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9336572349071504,0.029363825172185897,0.011329149827361107,0.00028893235794384963,-0.007862956263124943,0.010204336605966091
728,14579,1863680,72.37172791193665,25694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9344586312770844,0.02274441309273243,0.005675387755036354,0.00015371152558145694,-0.013592342380434275,0.003094635729212314
729,14598,1866240,72.16254116018034,25730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9345816224813461,0.01792039619758725,0.005409442208474502,0.00013405673753368318,-0.01386934518814087,0.006257199565880001
730,14623,1868800,72.42749859437306,25765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9355450302362442,0.01401427867822349,0.006782822194509208,0.00014172981345836889,-0.0125017617829144,0.007097657537087798
731,14641,1871360,72.32917471934803,25801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9356266617774964,0.012292466859798878,0.004938523774035275,0.00011614794384513516,-0.014359666500240564,0.0040543966460973024
732,14658,1873920,72.40497377507283,25836,0.004748535342514515,0.03769033082428297,0.0,0.30390626192092896,0.015625,0.094970703125,0.7538065869170842,0.0,6.078125,0.0,0.0,0.0,0.0,127.546875,3.596568188478428,99.0,128.0,1.9361512959003448,0.0210183375980705,-0.036693747504614294,0.19531719366568723,0.04160333424806595,0.08525869064033031
733,14684,1876480,72.43578873446694,25871,0.004748535342514515,0.037690330824282976,0.0,0.30390626192092896,0.015625,0.094970703125,0.7538065869170842,0.0,6.078125,0.0,0.0,0.0,0.0,127.546875,3.596568188478428,99.0,128.0,1.9369866520166397,0.031379618449136615,0.008468419103883207,0.0004530725738732144,-0.010674910619854927,0.0239547248929739
734,14703,1879040,72.38621053863072,25907,0.004748535342514515,0.037690330824282976,0.0,0.30390626192092896,0.015625,0.094970703125,0.7538065869170842,0.0,6.078125,0.0,0.0,0.0,0.0,127.546875,3.596568188478428,99.0,128.0,1.9371499925851823,0.03056045044213533,0.008378816314507275,0.00024772258584562226,-0.010868821758776903,0.011903426609933376
735,14719,1881600,72.38217654184699,25942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9375840336084367,0.027173898881301284,0.006589438742958009,0.00017733489730744622,-0.012697733473032713,0.007003546226769686
736,14743,1884160,72.51508375878429,25977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9376692473888397,0.023306517535820602,0.009722918830811979,0.0002962499474961078,-0.009505648631602526,0.01040053553879261
737,14763,1886720,72.36942217488097,26013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9380701035261154,0.015656871837563813,0.006626868678722531,0.0001317202659265604,-0.012687972281128168,0.00489917432423681
738,14780,1889280,72.2694759644027,26048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9382227033376693,0.011933228676207363,0.0025507996942906175,7.047379153846123e-05,-0.016796188428997993,0.0022086910903453827
739,14796,1891840,72.14152679642253,26084,0.012438965030014515,0.09873122410934249,0.0,0.796093761920929,0.015625,0.248779296875,1.9746244526182748,0.0,15.921875,0.0,0.0,0.0,0.0,126.453125,12.277939677909115,29.0,128.0,1.938571485877037,0.033490251284092665,-0.11052519734948874,1.4604617233373574,0.600319966673851,0.18963109143078327
740,14827,1894400,72.13612718563716,26119,0.015100097749382257,0.1006369398556612,0.0,0.796093761920929,0.03125,0.302001953125,2.0127387710758415,0.0,15.921875,0.0,0.0,0.0,0.0,126.296875,12.32081532344248,29.0,128.0,1.9390991955995558,0.06863543167710304,-0.014365439396351576,0.0732984269154258,0.0028927827661391348,0.04369703307747841
741,14840,1896960,72.29301168179805,26154,0.015100097749382257,0.10063693985566119,0.0,0.796093761920929,0.03125,0.302001953125,2.0127387710758415,0.0,15.921875,0.0,0.0,0.0,0.0,126.296875,12.32081532344248,29.0,128.0,1.9388265728950502,0.0766583900898695,0.016858843609225006,0.0011502472654683516,-0.0019542978843674064,0.03593691624701023
742,14858,1899520,71.69732234920879,26190,0.0026611327193677425,0.021122086143552255,0.0,0.17031249403953552,0.015625,0.05322265625,0.4224417376553326,0.0,3.40625,0.0,0.0,0.0,0.0,127.84375,1.2401959270615268,118.0,128.0,1.9394895374774932,0.06947852745652199,0.021214664331637323,0.001061416682205163,0.0023504779092036188,0.024157514795660973
743,14885,1902080,72.27969122042349,26226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9392978310585023,0.05759815089404583,0.01901256013661623,0.0009542937106743921,9.672893429524265e-05,0.015606414061039686
744,14900,1904640,72.4642090893992,26261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9386957347393037,0.04795875940471887,0.011723636533133686,0.0004054258184623905,-0.007460606982931495,0.0067657604813575745
745,14919,1907200,72.39224065773634,26296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.938964182138443,0.03714341716840863,0.012440192163921893,0.0005313958485203329,-0.00668375170789659,0.010603039991110563
746,14944,1909760,72.27595417808949,26332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9389959305524824,0.02958009415306151,0.011584049428347499,0.0003493545857054414,-0.007631231565028429,0.009101996663957834
747,14962,1912320,72.21990358974698,26367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9391965061426162,0.023673448245972395,0.00674361108103767,0.00021878354218642925,-0.012538962066173553,0.0038656112737953663
748,14978,1914880,72.34974280894006,26403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9391590237617493,0.021667743753641847,0.004513189039425925,0.00024995999192469755,-0.014753419440239668,0.0036553246900439262
749,15005,1917440,72.26769766271059,26438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9391680359840393,0.01711870334111154,0.007709767727646977,0.0002830109349815757,-0.011540407314896584,0.008500865660607815
750,15024,1920000,70.74794040223233,26474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9390032529830932,0.012554602161981166,0.004844546937965788,0.00024232594696513843,-0.014424322172999382,0.004655965603888035
751,15039,1922560,71.2454983035679,26510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9388904064893722,0.009343422192614526,0.0024493080905813257,0.00012877504732387025,-0.016875208355486393,0.002628034562803805
752,15064,1925120,71.94674285653024,26546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9392079442739487,0.007982553273905069,0.002227386182130431,0.00016398470252170226,-0.0170827005058527,0.003392482758499682
753,15084,1927680,71.5466896229064,26582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9397106349468232,0.0067983920685946945,0.001466615239951352,0.00013517025981855114,-0.01786290481686592,0.0021783417323604226
754,15100,1930240,72.00505567523592,26617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.939833018183708,0.005526227795053273,0.0027729130844818426,9.58741138674668e-05,-0.016577478498220444,0.004187161917798221
755,15116,1932800,72.00789938203775,26653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.939713791012764,0.004736096312990412,0.001656309684040025,0.00011138069385197014,-0.017685137689113617,0.004639986902475357
756,15147,1935360,72.05242597919909,26688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.93996984064579,0.004461160488426685,0.0006909612253366503,9.677947036834667e-05,-0.0186603469774127,0.0022570675937458873
757,15160,1937920,71.78742214214536,26724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.939838868379593,0.0063769670785404735,0.0011987256657448597,7.909784289950039e-05,-0.018160113133490086,0.0023128160974010825
758,15178,1940480,71.90564027717275,26759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9396198213100433,0.006555409583961591,0.001733565739414189,6.0391169972717757e-05,-0.017632436007261276,0.00503681565169245
759,15205,1943040,72.04992201471784,26795,0.0033203125931322575,0.02635416418927182,0.0,0.21250000596046448,0.015625,0.06640625,0.5270832690011489,0.0,4.25,0.0,0.0,0.0,0.0,127.75,1.984313483298443,112.0,128.0,1.940383607149124,0.004812313296133653,-0.002870667703973595,0.020295574297279018,-0.012126716319471598,0.011445232084952295
760,15220,1945600,71.98424825836346,26831,0.0033203125931322575,0.02635416418927182,0.0,0.21250000596046448,0.015625,0.06640625,0.5270832690011489,0.0,4.25,0.0,0.0,0.0,0.0,127.75,1.984313483298443,112.0,128.0,1.9406470596790313,0.003493598871864378,0.0009281998211008613,5.0438265907359886e-05,-0.018453050404787064,0.0027622890193015337
761,15239,1948160,72.00060489685895,26866,0.0033203125931322575,0.026354164189271816,0.0,0.21250000596046448,0.015625,0.06640625,0.5270832690011489,0.0,4.25,0.0,0.0,0.0,0.0,127.75,1.984313483298443,112.0,128.0,1.9408920735120774,0.0018386260751867669,0.0005005735059967264,4.844465747737559e-05,-0.01888412330299616,0.0018769638263620436
762,15264,1950720,72.04520948313136,26902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9405119448900223,0.0013145392593287397,0.0014752108705579302,7.794777484377846e-05,-0.01789093390107155,0.0033848247840069234
763,15282,1953280,72.27838094924601,26937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9407988131046294,0.0005450731056043878,0.00034031714294542327,2.734117897489341e-05,-0.01905400026589632,0.0010043162619695067
764,15299,1955840,71.92018936892482,26973,0.01199951209127903,0.09524317454291069,0.0,0.7679687738418579,0.015625,0.239990234375,1.904863431721064,0.0,15.359375,0.0,0.0,0.0,0.0,126.515625,11.781861307084505,33.0,128.0,1.9404760748147964,0.028814904298633336,-0.14809000353270677,1.6922647869272622,0.6786377038806677,0.2662443947046995
765,15326,1958400,71.82472986923118,27008,0.01199951209127903,0.09524317454291069,0.0,0.7679687738418579,0.015625,0.239990234375,1.904863431721064,0.0,15.359375,0.0,0.0,0.0,0.0,126.515625,11.781861307084505,33.0,128.0,1.9395464926958084,0.060884421877563,0.012531102704815566,0.0018678399443160742,-0.005930441431701183,0.05582970194518566
766,15345,1960960,72.23889903029463,27044,0.01199951209127903,0.09524317454291069,0.0,0.7679687738418579,0.015625,0.239990234375,1.904863431721064,0.0,15.359375,0.0,0.0,0.0,0.0,126.515625,11.781861307084505,33.0,128.0,1.9386681973934174,0.06500276299193501,0.017695231805555524,0.0015761365575599484,-0.0009033813839778304,0.02620009332895279
767,15359,1963520,72.31738732286045,27079,0.01199951209127903,0.09524317454291067,0.0,0.7679687738418579,0.015625,0.239990234375,1.904863431721064,0.0,15.359375,0.0,0.0,0.0,0.0,126.515625,11.781861307084505,33.0,128.0,1.9381105870008468,0.05627456046640873,0.01389449604321271,0.0004918030499538872,-0.005240707891061902,0.009602552046999335
768,15386,1966080,71.96105490998356,27115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9381434202194212,0.043540606368333096,0.02004130990244448,0.0009910515713272617,0.0011554023149074055,0.01566676702350378
769,15406,1968640,72.50615609807312,27150,0.013867187313735485,0.11006738704828176,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.9376782387495042,0.039963915850967174,-0.056839302441221665,1.0272120878944406,0.4373899803031236,0.12116708140820265
770,15421,1971200,72.81288773581782,27185,0.013867187313735485,0.11006738704828174,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.9351557493209839,0.04974748808890581,0.01099868513410911,0.0008333866790053435,-0.007936178473755717,0.029786381870508194
771,15439,1973760,72.92633096763156,27220,0.013867187313735485,0.11006738704828174,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.9342978924512861,0.04708691369742155,0.0114987920736894,0.0006541522314364556,-0.007517110090702772,0.015144499484449625
772,15469,1976320,72.84172540394512,27255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9344820797443392,0.0378492072224617,0.013256045419257134,0.0004910781779472017,-0.005843235412612557,0.012600462883710861
773,15481,1978880,72.94473256012166,27291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9339401125907898,0.03259272640570998,0.007578572310740128,0.00030811116030236005,-0.011606772895902395,0.006686256267130375
